,caption,class
3347,Music is being played on a mandolin.,209
3348,A mandolin is being played in a loop.,209
3349,A mandoline is being played with effects.,209
3350,A mandolin is being played for a sad piece.,209
3351,A mandolin is playing a melody for transition.,209
3352,A mandolin is playing in the bridge of a song.,209
3353,playing mandolin sound in a video,209
3354,a snippet of the playing mandolin sound,209
3355,playing mandolin can be heard,209
3356,this is a clear sound of playing mandolin,209
3357,this is a repetitive sound of playing mandolin,209
3358,a rhythmic sound of playing mandolin,209
3359,playing mandolin sound in the background,209
3360,Xylophone is playing.,210
3361,A xylophone is playing.,210
3362,Xylophone is being played.,210
3363,A kids xylophone is played.,210
3364,A xylophone is being played.,210
3365,A xylophone loop is playing.,210
3366,A xylophone tone is playing.,210
3367,A xylophone sound is playing.,210
3368,A xylophone is playing a loop.,210
3369,Toy xylophone is being played.,210
3370,Someone is playing a xylophone.,210
3371,A toy xylophone is being played.,210
3372,Toy xylophone is playing a song.,210
3373,A xylophone is playing a melody.,210
3374,A loop is playing on a xylophone.,210
3375,Someone is playing on a xylophone.,210
3376,Oboe is playing.,211
3377,Oboe is playing a loop.,211
3378,An oboe is being played.,211
3379,An oboe is playing a loop.,211
3380,An oboe is playing a note.,211
3381,Oboe playing multiphonics.,211
3382,Oboe is playing in stadium.,211
3383,An oboe is playing a fast note.,211
3384,An oboe is playing a glissando.,211
3385,Oboe is playing a band filtered remix.,211
3386,An 'A' note is being played on an oboe.,211
3387,Oboe is playing a mysterious dark melody.,211
3388,Someone is playing an improvisation with an oboe.,211
3389,a blend of playing oboe sounds,211
3390,a poor quality recording of playing oboe,211
3391,this is a repetitive sound of playing oboe,211
3392,Fast piano playing.,212
3393,A piano is playing.,212
3394,Happy piano playing.,212
3395,A piano being played.,212
3396,Melodic piano playing.,212
3397,Jazz piano is playing.,212
3398,Someone playing piano.,212
3399,A toy piano is playing.,212
3400,A sad piano is playing.,212
3401,Electric Piano playing.,212
3402,A piano line is playing.,212
3403,A piano riff is playing.,212
3404,A piano loop is playing.,212
3405,Pianos are being played.,212
3406,A piano roll is playing.,212
3407,A piano beat is playing.,212
3408,Saxophones are playing.,213
3409,A saxophone is playing.,213
3410,Saxophone is being played.,213
3411,Saxophone sound is playing.,213
3412,A man is playing saxophone.,213
3413,Saxophone played like a toy.,213
3414,Saxophone is playing a clip.,213
3415,A saxophone is being played.,213
3416,A saxophone lick is playing.,213
3417,Saxophone is playing a tone.,213
3418,A saxophone loop is playing.,213
3419,Saxophone is playing a loop.,213
3420,A saxophone trio is playing.,213
3421,A saxophone sound is playing.,213
3422,A saxophone is playing music.,213
3423,Someone is playing saxophone.,213
3424,this is a repetitive sound of playing shofar,214
3425,playing shofar sound in distance,214
3426,a rhythmic sound of playing shofar,214
3427,this is a clear sound of playing shofar,214
3428,this is an annoying sound of playing shofar,214
3429,playing shofar sound in the background,214
3430,this is a fading sound of playing shofar,214
3431,playing shofar,214
3432,a snippet of the playing shofar sound,214
3433,a loud sound of playing shofar,214
3434,a noisy playing shofar sound,214
3435,a recording of playing shofar,214
3436,a sound of playing shofar,214
3437,this is a sound of playing shofar,214
3438,a poor quality recording of playing shofar,214
3439,a blend of playing shofar sounds,214
3440,A sitar is playing a loop.,215
3441,Someone is playing a sitar.,215
3442,Someone is playing the sitar.,215
3443,Someone is playing the sitar in a basement.,215
3444,Someone is playing sitar pieces in a living room.,215
3445,A sitar player and an electronic shruti box are playing.,215
3446,a rhythmic sound of playing sitar,215
3447,a blend of playing sitar sounds,215
3448,a noisy playing sitar sound,215
3449,a snippet of the playing sitar sound,215
3450,this is a sound of playing sitar,215
3451,this is a continuous sound of playing sitar,215
3452,playing sitar can be heard,215
3453,playing sitar,215
3454,this is a fading sound of playing sitar,215
3455,playing sitar sound in the background,215
3456,Snare drum roll.,216
3457,Rare snare drum.,216
3458,Snare drum loop.,216
3459,Drum snare loop.,216
3460,Drum is playing.,216
3461,Drums for a play.,216
3462,A drum is played.,216
3463,Snare is playing.,216
3464,Snare drum sound.,216
3465,Dirty snare drum.,216
3466,Drums are playing.,216
3467,A drum is playing.,216
3468,A snare is playing.,216
3469,Steel drum playing.,216
3470,Plastic drums play.,216
3471,Drums being played.,216
3472,Squash is being played.,217
3473,A person is playing squash.,217
3474,Squash game is playing in a resonant court.,217
3475,Sounds of a grapefruit being squashed and played with.,217
3476,A squash game is in progress with the sound of a ball in play and occasional squeaks of plimsolls.,217
3477,a blend of playing squash sounds,217
3478,this is a continuous sound of playing squash,217
3479,playing squash,217
3480,playing squash can be heard,217
3481,playing squash sound in a video,217
3482,a noisy playing squash sound,217
3483,a rhythmic sound of playing squash,217
3484,playing squash sound in the background,217
3485,a poor quality recording of playing squash,217
3486,a recording of playing squash,217
3487,this is a repetitive sound of playing squash,217
3488,Steel guitar is playing.,218
3489,A slide guitar is playing.,218
3490,Playing with a slide guitar.,218
3491,Slide guitar is playing in E.,218
3492,Slide guitar is being played.,218
3493,A slide is playing on a guitar.,218
3494,A guitar slide is being played.,218
3495,Someone is playing slide guitar.,218
3496,Someone is playing guitar slides.,218
3497,A slide guitar is playing a chord.,218
3498,Guitar playing a slide bottleneck.,218
3499,A blues guitar slide is being played.,218
3500,A guitar is being played with slides.,218
3501,"Drone, guitar, and synth are playing.",218
3502,"Guitar, drums, and slap bass are playing.",218
3503,Guitar is being played with a glass slide.,218
3504,playing steelpan sound in the background,219
3505,playing steelpan,219
3506,playing steelpan sound in distance,219
3507,this is a fading sound of playing steelpan,219
3508,a rhythmic sound of playing steelpan,219
3509,a snippet of the playing steelpan sound,219
3510,a noisy playing steelpan sound,219
3511,playing steelpan can be heard,219
3512,this is a sound of playing steelpan,219
3513,a poor quality recording of playing steelpan,219
3514,a loud sound of playing steelpan,219
3515,this is a continuous sound of playing steelpan,219
3516,playing steelpan sound in a video,219
3517,this is a clear sound of playing steelpan,219
3518,this is a repetitive sound of playing steelpan,219
3519,a blend of playing steelpan sounds,219
3520,Synthesizers are playing.,220
3521,A synthesizer is playing.,220
3522,Synthesizer is being played.,220
3523,Vital synthesizer is playing.,220
3524,Synthesizer music is playing.,220
3525,A synthesizer loop is playing.,220
3526,A synthesizer tune is playing.,220
3527,A bass synthesizer is playing.,220
3528,Synthesizer notes are playing.,220
3529,A synthesizer bass is playing.,220
3530,Synthesizer sounds are played.,220
3531,A synthesizer is being played.,220
3532,Synthesizers are being played.,220
3533,Speech synthesizer is playing.,220
3534,A synthesizer patch is played.,220
3535,A synthesizer lead is playing.,220
3536,A tabla fill is playing.,221
3537,A tabla is being played.,221
3538,A tabla stroke is played.,221
3539,Someone is playing tabla.,221
3540,Tabla drum loop is playing.,221
3541,Tabla music is being played.,221
3542,The tablaset is being played.,221
3543,A stroke is played on a tabla.,221
3544,A tabla drum machine is playing.,221
3545,A closed stroke tabla is played.,221
3546,A single tabla stroke is played.,221
3547,A tabla drum loop is being played.,221
3548,A tabla fill played on a drum set.,221
3549,Percussion drums are playing tabla.,221
3550,A single tabla bol is being played.,221
3551,"Single ""Tu"" tabla bol is being played.",221
3552,Table game is being played.,222
3553,Table tennis game is played.,222
3554,Table tennis is being played.,222
3555,Table soccer is being played.,222
3556,A wavetable techno is playing.,222
3557,Portable gramophone is playing.,222
3558,Table-football is being played.,222
3559,Song is playing on a turntable.,222
3560,Uncomfortable music is playing.,222
3561,Scratch table sound is playing.,222
3562,People are playing table tennis.,222
3563,Children are playing a table game.,222
3564,Table soccer game is being played.,222
3565,Table tennis is being played fast.,222
3566,A repeatable drum loop is playing.,222
3567,Blind people playing table-tennis.,222
3568,Tambourine is playing.,223
3569,Someone playing tambourine.,223
3570,Tambourine is being played.,223
3571,A tambourine loop is playing.,223
3572,A tambourine is being played.,223
3573,Tambourine is playing a loop.,223
3574,A tambourine is playing a loop.,223
3575,Someone is playing a tambourine.,223
3576,Tambourine playing in the studio.,223
3577,A tambourine loop is being played.,223
3578,Someone is playing the tambourine.,223
3579,A loop of a tambourine is playing.,223
3580,Someone is playing a tambourine loop.,223
3581,A headless tambourine is being played.,223
3582,A tambourine is being played in a loop.,223
3583,Someone is playing a tambourine tremolo.,223
3584,Tennis is being played.,224
3585,People are playing tennis.,224
3586,Table tennis game is played.,224
3587,Old guys are playing tennis.,224
3588,Table tennis is being played.,224
3589,A tennis game is being played.,224
3590,Tennis players are on a court.,224
3591,Tennis is being played indoors.,224
3592,People are playing table tennis.,224
3593,People are playing beach tennis.,224
3594,Table tennis is being played fast.,224
3595,People are playing tennis outside.,224
3596,Blind people playing table-tennis.,224
3597,Indoor tennis dome sound is playing.,224
3598,A table tennis game is being played.,224
3599,A game of table tennis is being played.,224
3600,A virtual theremin is playing.,225
3601,Someone is playing a theremin.,225
3602,Virtual theremin is being played.,225
3603,Someone is playing with a theremin.,225
3604,An theremin improv loop is playing.,225
3605,Virtual theremin sounds are playing.,225
3606,Hypnotones are being played on a theremin.,225
3607,Someone is playing a browser based theremin.,225
3608,A sci-fi sound is being played on a theremin.,225
3609,Someone is playing with a browser based theremin.,225
3610,A theremin is playing a descending chromatic scale.,225
3611,An ascending chromatic scale played on the theremin.,225
3612,A theremin is playing a slide from low to very high.,225
