,caption,class
5704,A chopper sound is made from a finger snap.,[34]
5705,The sound of a pencil writing on paper.,[77]
5706,"Calm garden ambiance with people chatter, traffic, birds, and church bells.",[18]
5707,A fart is going fishing.,[30]
5708,"Young people walking, running, whispering, shouting, and opening a door at a seaport bar.","[73, 76]"
5709,People are waiting at a bus station with engine noise in the background.,[10]
5710,Effects are being used on a gong sample.,[38]
5711,Gong is playing full range.,[38]
5712,Wooden drawer is sliding open and closed.,[27]
5713,An accordion is playing a single chord.,[1]
5714,A male voice is whispering syllables.,[76]
5715,A bathroom door is slamming.,[63]
5716,A pan is being fried.,[26]
5717,Coins are clinking.,[16]
5718,Traffic is accelerating towards the mic on an overpass.,[0]
5719,Pots and pans are clattering from a hiking backpack.,[26]
5720,A wooden room door is opening without a slam.,[63]
5721,Someone is sneezing slow and then normal speed.,[64]
5722,Someone is writing slowly by pen.,[77]
5723,Cooking with a frying pan.,[35]
5724,Eggs are frying on a pan.,[35]
5725,Someone is filling up a bathtub.,[7]
5726,Dishes are being used.,[26]
5727,Someone is writing quickly.,[77]
5728,Dishes are being done.,[26]
5729,Food is frying.,[35]
5730,"Someone is eating, doing dishes, and touching objects in a kitchen.",[26]
5731,Someone is frying an onion on a pan.,[35]
5732,A ukulele is quietly strummed with a capo.,[67]
5733,Someone is talking about toilets and flushing one.,[70]
5734,A hard drive is reading and writing.,[77]
5735,A mechanical water dish for pets is cycling water constantly.,[26]
5736,Someone is turning on a close water tap.,"[74, 68]"
5737,Someone is cutting stiff paper with scissors.,[57]
5738,A cat is being washed and meowing.,[49]
5739,Glass bottles are clinking in the fridge.,[16]
5740,A water tap is being turned on.,"[74, 68]"
5741,Water is running from a tap.,"[74, 68]"
5742,The sound of a water tap.,"[74, 68]"
5743,Drip of water tap.,"[74, 28, 68]"
5744,A cat is meowing with big reverb.,[49]
5745,Tap water is flowing.,"[74, 68]"
5746,People are cheering with wine.,[13]
5747,Gong is ringing.,[38]
5748,Someone is putting cutlery on a plate.,[25]
5749,Someone is filling up a dog bowl with water.,[33]
5750,A cat is hissing.,[42]
5751,Someone is placing a plate with cutlery on a table.,[25]
5752,Cutlery is being moved.,[25]
5753,Someone is burping into a microphone.,[9]
5754,A rude farting noise is made with a synth.,[30]
5755,Cutlery is making a strong noise.,[25]
5756,Someone is opening a tap with water.,"[74, 68]"
5757,"A female synth- and child like voice is saying ""welcome. Please enter your details"".","[32, 15]"
5758,A drawer being opened and closed.,[27]
5759,Someone is cutting a sheet of paper with scissors.,[57]
5760,Someone is writing on a keyboard.,"[20, 77]"
5761,An office clock is ticking.,[69]
5762,Someone is chewing a snack.,[14]
5763,Picking up cutlery.,[25]
5764,Someone is manouvering with dishes.,[26]
5765,Drawer is being opened.,[27]
5766,Someone is laying cutlery on a plate.,[25]
5767,Someone is writing on a sheet of paper with a ballpoint pen.,[77]
5768,Ambient traffic noise is being recorded.,[71]
5769,"A microwave is opening, running, and closing.",[50]
5770,The sound of a bus trip is present.,[10]
5771,"White noise, a tone, and stereo crackles are heard.",[21]
5772,"White noise, a tone, and stereo crackles are present.",[21]
5773,Holly the baby is having a bit of a gurgle and cough.,[39]
5774,Water jug is filling up a water bottle.,[33]
5775,Someone is writing on a blackboard.,[77]
5776,Buses are departing from a bus station.,[10]
5777,"A child says ""banana"".",[15]
5778,Someone is filling a glass with water in a kitchen.,[33]
5779,A deep toilet flush is happening.,[70]
5780,"A street musician plays trumpet, with traffic noise in the background.",[71]
5781,A bike bell is ringing inside a parking deck.,[8]
5782,Someone is running up stairs and opening a door.,[56]
5783,Street noise with people and traffic.,[71]
5784,A hard bass drum and a kick drum are being played with a rhythm.,[5]
5785,A mug is being slammed on a table.,[63]
5786,Someone is dropping and getting on a skateboard while running.,"[56, 62]"
5787,"Children are playing, trains are passing, church bell is ringing, and a plane is flying by.",[18]
5788,Sound of a sigh.,[60]
5789,A bus has a funny horn.,[10]
5790,Someone is writing on a computer.,[77]
5791,Sound of a printer and typing.,[52]
5792,A pop sound with crackles after is made with the mouth.,[21]
5793,A harmonica is being played in a folk-style.,[40]
5794,Someone is writing things on a MacBook Pro.,[77]
5795,Hard disk drive is randomly reading and writing.,[77]
5796,People are applauding in appreciation of health personnel.,[3]
5797,An air fryer is starting up.,[35]
5798,Onions are frying in a pan.,[35]
5799,A scissor is being dragged on wood.,[57]
5800,Cars are checking before a race.,[54]
5801,Accordion player is playing at the street with traffic and people around.,[1]
5802,Churches bells are ringing.,[18]
5803,Kids are yelling and making sounds in an arcade.,[78]
5804,"Someone is writing, clock is ticking, and pencil is being sharpened.","[77, 69]"
5805,Someone is filling the kettle with water.,[33]
5806,Drops of water are falling into a metal recipient filled with water.,[33]
5807,A door is being slammed in reverse.,[63]
5808,A clock is ticking on a wall.,[69]
5809,Crackling and hissing is being played.,[42]
5810,Someone is snipping in air with heavy leatherworking scissors.,[57]
5811,A bus driver is assisting others.,[10]
5812,A church-bell is ringing.,[18]
5813,A dramatic acoustic guitar line is playing.,[2]
5814,Drawers are being opened and closed with objects inside.,[27]
5815,A car is revving.,[0]
5816,An acoustic guitar is playing a rock loop.,[2]
5817,Someone is running on a hardwood floor.,[56]
5818,A street musician is playing traditional music on an accordion.,[1]
5819,"People, carts, price scanners, printers, packaging flowers, and market announcements are inside a big supermarket.",[52]
5820,A young girl is playing the accordion.,[1]
5821,"A male voice is stating ""I know who you are"" in a whispering voice.",[76]
5822,An Alfaia (Maracatu bass drum) rim is being hit.,[5]
5823,"Someone is saying ""What Every Man Should Not Say"".",[46]
5824,A washing machine is filling up with water.,[33]
5825,"A female voice is inhaling, exhaling, and sighing.",[60]
5826,Liquid being poured and gurgling on concrete.,[39]
5827,A mini fridge is gurgling.,[39]
5828,A male burp/belch is being made.,[9]
5829,A ceramic toilet is flushing.,[70]
5830,Hissing bugs are being recorded.,[42]
5831,"Water is boiling, chopping, washing, and meows are heard.",[49]
5832,An excerpt of a sound is being dehissed and reverbed.,[42]
5833,"A bottle is being opened with a pop, followed by bubbling and hissing noises.",[42]
5834,A group of people are applauding.,[3]
5835,A ticking clock simulated by voice.,[69]
5836,Water is flowing at a gurgling fish ladder.,[39]
5837,Someone is sneezing while recording something else.,[64]
5838,"A dripping tap, a ticking clock and a foil lid are heard.","[28, 69, 68]"
5839,A marine toilet is being flushed.,[70]
5840,Traffic noise is heard in a city on a certain date.,[71]
5841,Chainsaw is revving and stopping.,[0]
5842,A female child singing a high pitch.,[31]
5843,Traffic and roads are making noise.,[71]
5844,Pre-teen boys are singing on a tram.,[45]
5845,Multiple scissors are making sounds.,[57]
5846,A girl is singing.,[31]
5847,An acoustic guitar is making a drone sound.,[2]
5848,A gong is sounding.,[38]
5849,Drawer being opened and then closed.,[27]
5850,A freezer door is being slammed and opened from inside.,[63]
5851,Someone is opening and closing wooden drawers.,[27]
5852,Plastic drawers are being opened and closed.,[27]
5853,Metal drawers with stuff are being opened and closed.,[27]
5854,A power pylon is making noise and there is traffic noise and resonance.,[71]
5855,Electrical scissors are cutting in air.,[57]
5856,Wood drawers are being opened and closed with tools.,[27]
5857,Someone is opening and closing small plastic drawers with small components.,[27]
5858,Trill and short riff using harmonica.,[40]
5859,Someone is sneezing during a voiceover session.,[64]
5860,A bell is being pressed on a bicycle handlebar.,[8]
5861,"Someone is saying ""j. mars"" in a whisper.",[76]
5862,Someone is whispering into a mic.,[76]
5863,Whispering is heard with reverb.,[76]
5864,Book is being slammed.,[63]
5865,Quiet gurgling noise.,[39]
5866,Someone is cooking a vegan burger with a lid in a frying pan.,[35]
5867,Crows and church bells are heard.,[18]
5868,A cat is meowing and a vehicle is driving.,[49]
5869,Electric guitar is being strummed down.,"[67, 29]"
5870,Large dog is eating and chewing dog pellets.,[14]
5871,A female voice is singing bingo numbers.,[31]
5872,A cat is hissing and making threats.,[42]
5873,A young male voice is singing.,[45]
5874,Printer turning on with beeps and clicks.,[52]
5875,A cat is purring intensely.,[53]
5876,A deep bass drum-like sound is being played.,[5]
5877,A child is speaking and playing.,[15]
5878,Someone is frying sausage on a cast iron.,[35]
5879,Someone is chewing very crispy chips.,[14]
5880,A whisper effect is being applied to a sound.,[76]
5881,Someone is strumming mandolin strings.,[67]
5882,Mandolin strings are strummed on the tailpiece.,[67]
5883,A button is being pressed and a toilet is flushing.,[70]
5884,A Suzuki motorcycle engine is being accelerated.,"[0, 51]"
5885,Someone is making noises with a whistle filled with water.,[33]
5886,A small trickle of a waterfall is being recorded.,[72]
5887,A cat is meowing because it is hungry.,[49]
5888,Someone is sneezing from dust.,[64]
5889,Church bells are ringing and sheep are bleating.,[18]
5890,A cat is purring loudly and evenly.,[53]
5891,"Cheering, helicopters, a man shouting, horns, and wash are making sounds.",[13]
5892,A laser printer is in action.,[52]
5893,A gong is being lowered.,[38]
5894,"An electric door opening, skateboard, background hip hop, and small conversation is heard at the base of a tower.",[62]
5895,Drawer opening and closing.,[27]
5896,Someone's cat is purring and bumping the pop filter.,[53]
5897,A couple is passing by with a sneeze.,[64]
5898,A gong is being used and lowered.,[38]
5899,A school bus truck is being crushed.,[10]
5900,A library door slams.,[63]
5901,A strange sample combined with keyboard typing and sighing.,"[20, 60]"
5902,The microwave is being used.,[50]
5903,A microwave is turning on and beeping.,[50]
5904,A cat is making a choked meow with purring in the background.,"[49, 53]"
5905,A microwave is timed with a stop beep.,[50]
5906,Someone is using a sink garbage disposal with water running.,[56]
5907,Someone is creating a dynamic gong with a synthesizer.,[38]
5908,Water is filling a tank.,[33]
5909,Someone is playing with a fork and a rack inside a toaster oven.,[50]
5910,Marimba and birds are in the background.,[47]
5911,Gongs processed with a sound library.,[38]
5912,Hissing and crackling from wood logs burning intensely in a fireplace.,[42]
5913,A camping stove is being lit and hissing.,[42]
5914,A bass drum sound is being played.,[5]
5915,A timer loop is ticking.,[69]
5916,A retro fart is being made for a game.,[30]
5917,A machine is filling water with CO2.,[33]
5918,A fart is heard.,[30]
5919,Someone is writing a sentence with a pencil on paper.,[77]
5920,Someone is recording cat meows in the bathroom.,[49]
5921,Fan is making a frying mushroom sound.,[35]
5922,Sounds of commuting on a bus are heard.,[10]
5923,"Birds are singing, church bells are ringing, and distant traffic is heard in the early morning.",[18]
5924,An acoustic guitar is being dropped and echoed are being added.,[2]
5925,A toilet flush in a small apartment bathroom is present.,[70]
5926,It is raining with mild traffic noise.,[71]
5927,A choir concert is being applauded in a cathedral.,[3]
5928,Medium-sized waves are being recorded with the gurgling of water and the crashing of small waves.,[39]
5929,Someone is chewing a turkey sandwich.,[14]
5930,A kids xylophone is played.,[47]
5931,A school bus is driving on a country road.,[10]
5932,Someone is messing with cutlery.,[25]
5933,"A wooden door is being slammed, changing distance and microphone position.",[63]
5934,Traffic noise is being heard.,[71]
5935,Something is making a pan sound.,[26]
5936,A man burping.,[9]
