,caption,class
3307,"Someone is striking a small glass holiday ornament with a ball-peen hammer without breaking it, producing a short, tight, ""clink"" sound.",26
3308,A garbage truck is approaching and breaking glass.,26
3309,People on the street are yelling and then glass breaks.,26
3310,Breaking glass effect from stepping on a glass bottle.,26
3311,Glasses are breaking.,26
3312,An empty glass is falling down and breaking.,26
3313,"Loud bottle smashing, tingling, and shattered glass sounds are being made.",26
3314,A metal hammer is impacting a glass pane on a brick wall without smashing the glass.,26
3315,"A vehicle glass repeatedly hit a metal rod, breaking glass with multiple strikes, then the rod drops to the ground.",26
3316,A small glass is being dropped and breaking on impact.,26
3317,Woman speaking and glass breaking,26
3318,"An industrial motor is running, whirring is present, and clattering is occurring and glass is breaking",26
3319,A wine glass is falling but not breaking.,26
3320,Something is smashing glass.,26
3321,Throwing glass objects against a wall and breaking them.,26
3322,"Bottles are being smashed, and glass is bumping glass.",26
3323,Glass breaking on hard floor.,26
3324,Men are yelling and murmuring just before someone breaks glass.,26
3325,Glass bottle and a glass coffee jar are being smashed.,26
3326,Someone is smashing a wine glass.,26
3327,Glasses are breaking wrapped in various materials.,26
3328,Hammer smashing glass.,26
3329,"Cars are approaching, honking, braking, colliding. Metal is clanging, glass is breaking. Compilation.",26
3330,A person gulping followed by glass breaking then a person belching,26
3331,A glass breaking.,26
3332,"Hammer is tinging glass, shattering bottle, and making glass breaking sounds.",26
3333,Small glass is being dropped and breaking.,26
3334,Glass is shattering/breaking.,26
3335,Sounds of a metal or glass plate hitting the floor and ringing without breaking.,26
3336,A wine glass is falling and breaking.,26
3337,A glass is falling and breaking.,26
3338,Someone is recording a madman screaming and breaking glasses.,26
3339,Glass is smashed and swept.,26
3340,Glass is smashing.,26
3341,Glass bottles are breaking at a recycling plant.,26
3342,"A wine glass is being dropped, but it does not break.",26
3343,A wine glass is breaking.,26
3344,A glass bottle is breaking.,26
3345,Objects are being crashed and glass is breaking.,26
3346,"Someone is yawning, stretching, sliding, screaming, breaking glass, and sighing/sobbing.",26
3347,A glass bottle is smashing.,26
3348,Glass shards are breaking.,26
3349,A glass baby food jar is being smashed.,26
3350,glass breaking as the machine beeps and makes different sounds,26
3351,A glass is breaking.,26
3352,Glass pieces are being smashed.,26
3353,"There is static in the background as a man speaks, a crack and glass breaks",26
3354,Glass bottles are breaking.,26
3355,The sound of a glass bottle being smashed with a hammer.,26
3356,A hammer is hitting and breaking glass.,26
3357,Glass bottles are breaking on cement.,26
3358,Glass is falling and breaking on the floor.,26
3359,A small glass holiday ornament being struck with a ball-peen hammer without breaking.,26
3360,Glass breaks and a whoosh occurs,26
3361,A woman talking followed by loud audio static with metal and glass crashing and breaking in the background proceeded by a man speaking in the distance,26
3362,Someone breaks a glass bottle on a rocky surface continuously.,26
3363,"A woman is screaming and dropping a metal tray with glasses, causing the glass to break.",26
3364,Breaking glass sound.,26
3365,A short sound of a glass breaking.,26
3366,Suspenseful music then a series of sounds of glass breaking,26
3367,"People yell and throw grenades as glass breaks, followed by explosions",26
3368,Glass boxes are being smashed.,26
3369,Glass is falling and breaking.,26
3370,Glass tumbler is smashing on laminated flooring.,26
3371,A stretched glass smash sound.,26
3372,A hammer is breaking a glass bottle.,26
3373,Open chatter and yelling in an open area with glass breaking at the end.,26
3374,Wine glass is being dropped and breaking.,26
3375,"Large glass bowls are breaking, with some metallic noise.",26
3376,Glass is smashing and hitting the floor.,26
3377,An empty glass bottle is being smashed against a rock.,26
3378,Sound is of glass breaking with digital manipulation.,26
3379,A glass bottle falls and breaks on the street.,26
3380,Glass mirrors are breaking and smashing.,26
3381,A biro pen is thrown across a room and sounds like glass breaking.,26
3382,Glass or mirror is breaking.,26
3383,Metal hits glass repeatedly until the glass breaks and shatters.,26
3384,Someone is breaking glass with a hammer.,26
3385,Glass is smashing and being moved and crunched.,26
3386,Heavy glass is breaking.,26
3387,Breaking glass mirror shot is being recorded.,26
3388,There is glass breaking.,26
3389,the sound of glass breaking and falling onto the floor,26
3390,Glass smashing sound with equalization.,26
3391,Glass is smashed with a hammer.,26
3392,A glass bottle is smashed with a hammer.,26
3393,Glass bottle is breaking.,26
3394,Short and clear glass breaking sound.,26
3395,Loud whooshing sounds as glass breaks,26
3396,Variation of a breaking glass sound.,26
3397,A bull's eye and glass are smashing.,26
3398,Glass jars are falling and breaking.,26
3399,A bottle or glass is falling and smashing.,26
3400,"A swoosh, swishing, a voice speaking and glass breaking",26
3401,Ceramic glass is breaking.,26
3402,Glass objects are being smashed on a concrete floor.,26
3403,Glass smashes on a floor are heard.,26
3404,A glass jar is breaking on a tile floor.,26
3405,Breaking glass effect.,26
3406,Humming and vibrating followed by glass breaking and men speaking,26
3407,Breaking glass mirror shot is recorded with multiple microphones to avoid clipping.,26
3408,A large amount of plate glass is being smashed and falling on wooden floors.,26
3409,A glass bottle is breaking on stone.,26
3410,Breaking glass sounds are amalgamated.,26
3411,Glass breaking in an overdrive jingle component.,26
3412,Someone is sawing by hand in a workshop.,27
3413,"Someone is hand-planing, sawing, clamping, and moving wood.",27
3414,Iron handsaw is falling on the ground.,27
3415,A tenon saw is being used in a carpenter's workshop.,27
3416,The sound of a hand saw being used to fell a larch tree.,27
3417,Someone is sawing wood with a handsaw.,27
3418,Theme with a hand saw.,27
3419,A hand saw is being used to fell a larch tree.,27
3420,A handsaw spins down and stops,27
3421,Someone using a hand saw or hatchet.,27
3422,Sawing of wood with a hand saw,27
3423,A piece of wood is being sawed with a hand saw.,27
3424,Someone is using a hand saw on wood.,27
3425,Cutting plywood with a hand saw.,27
3426,Builder sawing metal with hand circular saw.,27
3427,People are using hand saws.,27
3428,A hand saw is sawing a piece of plywood.,27
3429,Timber is being sawed with a hand saw.,27
3430,A hand saw is sawing wood.,27
3431,Wood is being sawed rhythmically with a hand saw.,27
3432,Handsaws are being used with different force and speed.,27
3433,A tenon saw is cutting a small piece of wood with a variable rhythm.,27
3434,Someone is using a hand saw to fell a larch tree. The tree is cracking as it falls.,27
3435,A metal hand saw is hissing and scraping rhythmically,27
3436,Builder sawing metal with a hand circular saw.,27
3437,Someone is cutting wood with a hand saw at different tempos.,27
3438,A hand saw is cutting a branch. The branch is breaking and falling.,27
3439,Wood being sawed by hand,27
3440,A hand saw is being used.,27
3441,Someone is sawing metal with a hand circular saw.,27
3442,Someone is sawing wood by hand.,27
3443,A hand saw cutting,27
3444,Someone is using an electric hand saw.,27
3445,Someone is using an electric handheld power saw.,27
3446,Someone is sawing through ice with a hand saw.,27
3447,Metal is being filed or chains/handcuffs are being sawed through.,27
3448,A tenon saw is making sounds.,27
3449,Handsaws are making sounds at different speeds.,27
3450,Wood is being sawed with a handsaw.,27
3451,Someone is using a handsaw.,27
3452,The wood is being sawed rhythmically with a hand saw.,27
3453,A hand-drawn fat saw-like bass.,27
3454,Two men in a flying helicopter were talking to themselves.,28
3455,A large helicopter is approaching and then landing.,28
3456,Helicopter sound with people talking,28
3457,Automatic gunfire erupts followed by a person talking while gunshots continue and males chatter and a helicopter flies nearby,28
3458,A loud helicopter,28
3459,An old helicopter is starting and idling.,28
3460,A helicopter running continuously,28
3461,A helicopter is flying over head as the propellers are heard,28
3462,Nearby a helicopter flies overhead and the blades on the chopper really make a lot of noise,28
3463,The interior of a helicopter is in constant flight.,28
3464,Someone is manually spinning a single blade of a quadrocopter.,28
3465,A helicopter sound is being made with a synthesizer.,28
3466,Someone is swinging a rope in a helicopter-like fashion.,28
3467,A helicopter is landing and switching off.,28
3468,A police helicopter is circling overhead.,28
3469,A helicopter hovers over the ground before it lands.,28
3470,"A helicopter hovers in the air quietly nearby, then a helicopter hovers closely",28
3471,People are conversing and helicopter hums in the distance,28
3472,Guitar with binaural mics and a helicopter flyover.,28
3473,Something is a firefighting helicopter.,28
3474,A helicopter is flying over suburbs.,28
3475,"A rushing precedes the regular whirring of helicopter blades and the loud, very clear speech of a young, adult male",28
3476,A machine gun is fired and a helicopter is flying,28
3477,"A helicopter is flying above, getting closer and louder after first flying away.",28
3478,Helicopter rotors spinning,28
3479,Distant helicopter or chopper made from a telephone sample.,28
3480,A quadcopter is binding and taking off.,28
3481,Helicopter whirs and people yell in the background,28
3482,"Helicopter is flying overhead of a human sign spelling ""save anvil hill."".",28
